id,Pendapatan Keluarga,Jumlah Tanggungan dalam Keluarga,Pekerjaan Orang Tua/Wali,Pendidikan Orang Tua/Wali,Kepemilikan Aset,Lokasi Tempat Tinggal,Pengeluaran Bulanan Keluarga,Status Kepesertaan Program Bantuan Pemerintah,Riwayat Beasiswa atau Bantuan Pendidikan,Ayah Hidup?,Ibu Hidup?,Status Kepemilikan Tempat Tinggal,Jumlah (Perkiraan Harga Pasar) Kendaraan yang Dimiliki,Daya Listrik (Watt),Luas Tanah Rumah (m2),Luas Bangunan Rumah (m2),NJOP per Meter,Bahan Atap Rumah,Bahan Tembok Rumah,Bahan Lantai Rumah,Rerata Pengeluaran Listrik & Air per Bulan,Total Hutang,Cicilan Hutang per Bulan,Program Studi,Kota,Jalur Masuk,Golongan UKT
45436,Rp 1.000.000 s.d. Rp 2.000.000,2.0,Pegawai Swasta,MA,Menumpang,Kabupaten Pati ,1000000.0,,Tidak Ada,Hidup,Hidup,Menumpang,2.0,450.0,54.0,48.0,0.0,Genting,Batu Bata,Keramik,60000.0,10000000.0,497000.0,Teknik Mesin,Kabupaten Pati ,SNBT,4.0
96155,"kurang dari Rp 1.000.000,-",1.0,Tidak Bekerja,MA,Milik Sendiri,Kabupaten Semarang ,1500000.0,KIS/JKS/BPJS,-,Meninggal,Hidup,Milik Sendiri,1.0,900.0,100.0,75.0,82000.0,Genteng,Batu bata,Keramik,181263.0,0.0,0.0,Pendidikan Kepelatihan Olahraga,Kabupaten Semarang ,SNBT,2.0
104754,lebih dari Rp 5.000.000,2.0,Petani,SLTA,Milik Sendiri,Kab. Merangin,4000000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,82000000.0,2400.0,2500.0,77.0,27000.0,Genteng,Semen,Keramik,5000000.0,50000000.0,1700000.0,Psikologi,Kab. Merangin,SNBP,7.0
123607,"kurang dari Rp 1.000.000,-",0.0,Tidak Bekerja,Tidak Lulus SD,Menumpang,Kab. Jepara,450000.0,KIS/JKS/BPJS,-,Meninggal,Hidup,Menumpang,1.0,900.0,336.0,36.0,48000.0,GENTENG,SEMEN,KERAMIK,200000.0,0.0,0.0,Pendidikan Guru Sekolah Dasar,Kab. Jepara,SNBP,2.0
93562,"kurang dari Rp 1.000.000,-",0.0,Tidak Bekerja,SD,Milik Sendiri,Kabupaten Kendal ,200000.0,KIS/JKS/BPJS,kipk,Meninggal,Meninggal,Milik Sendiri,,450.0,722.0,324.0,10800000.0,Genteng,Bata,Keramik dan plester,35000.0,0.0,0.0,Pendidikan Ilmu Pengetahuan Alam,Kabupaten Kendal ,SNBT,0.0
67302,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Pegawai Swasta,SLTA Sederajat,Kontrak,Kabupaten Pekalongan ,2000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Kontrak,20000000.0,900.0,78.0,45.0,285000.0,Genteng tanah liat,Batu bata dan semen,Kramik,355000.0,40000000.0,500000.0,Pendidikan Fisika,Kabupaten Pekalongan ,SNBT,4.0
83634,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Buruh,MI,Milik Sendiri,Kabupaten Demak ,1300000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,7000000.0,450.0,1420.0,78.0,48000.0,Genting dan asbes,Batu-bata,Semen dan pasir,86000.0,25000000.0,800000.0,Kimia,Kabupaten Demak ,SNBT,3.0
93535,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Pegawai Swasta,SLTA Sederajat,Milik Sendiri,Kabupaten Kudus ,1800000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Milik Sendiri,6000000.0,900.0,209.0,112.0,36000.0,Genting,Batu Bata,Keramik,112000.0,15000000.0,775000.0,Pendidikan Teknik Informatika dan Komputer,Kabupaten Kudus ,SNBT,0.0
149855,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Buruh,SD/MI Sederajat,Milik Sendiri,Kab. Rembang,1500000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Milik Sendiri,5000000.0,900.0,280.0,70.0,160000.0,Asbes,Bata merah diplester,Keramik,150000.0,50000000.0,1547500.0,"Pendidikan Bahasa, Sastra Indonesia, dan Daerah",Kab. Rembang,SNBT,0.0
67558,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Tidak Bekerja,S-1/D4,Menumpang,Kabupaten Banyumas ,700000.0,KIS/JKS/BPJS,-,Meninggal,Hidup,Menumpang,0.0,900.0,241.0,200.0,394000.0,SENG,BATU BATA,KERAMIK,250000.0,0.0,0.0,Pendidikan Teknik Mesin,Kabupaten Banyumas ,SNBT,3.0
149353,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,MA,Milik Sendiri,Kab. Pati,800000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,4000000.0,450.0,780.0,54.0,27000.0,genting,batu merah,keramik,50000.0,0.0,0.0,Pendidikan Guru Pendidikan Anak Usia Dini,Kab. Pati,SNBT,4.0
45038,,0.0,Wiraswasta,SLTA,Milik Sendiri,Kabupaten Kudus ,700000.0,,-,Meninggal,Meninggal,Milik Sendiri,1.0,900.0,203.0,77.0,200000.0,genteng,Batu bata,Ubin,92000.0,0.0,0.0,Pendidikan Matematika,Kabupaten Kudus ,SNBT,3.0
81523,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Wiraswasta,SLTA Sederajat,Milik Sendiri,Kota Salatiga ,2000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,10000000.0,720.0,265.0,54.0,285000.0,genting,batu bata,keramik,450000.0,0.0,0.0,Manajemen,Kota Salatiga ,SNBT,3.0
128654,lebih dari Rp 5.000.000,2.0,Pegawai Swasta,S1,Milik Sendiri,Kab. Demak,3900000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,23000000.0,900.0,97.0,70.0,464000.0,Genteng Tanah Liat,Batu Bata,Keramik,315000.0,0.0,0.0,Pendidikan Seni Rupa,Kab. Demak,SNBT,6.0
76295,lebih dari Rp 5.000.000,0.0,Pegawai Swasta,MA,Milik Sendiri,Kota Bengkulu,3500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,85000000.0,1300.0,80.0,80.0,0.0,seng,bata,keramik,350000.0,180000000.0,7000000.0,Manajemen,Kota Bengkulu,SNBP,7.0
68483,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Petani,MI,Milik Sendiri,Kabupaten Bengkulu Utara ,1000000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,3000000.0,900.0,12.0,40.0,0.0,Genting Tanah liat,Kayu,Plester,60000.0,0.0,0.0,Manajemen,Kabupaten Bengkulu Utara ,SNBT,4.0
83878,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,S-1/D4,Milik Sendiri,Kota Semarang ,4700000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,182000000.0,900.0,405.0,63.0,916000.0,GENTENG,SEMEN,KERAMIK,245000.0,145000000.0,2800000.0,Pendidikan Tata Kecantikan,Kota Semarang ,SNBT,4.0
42870,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Pegawai Swasta,SLTA,Milik Sendiri,Kabupaten Cilacap ,500000.0,,Tidak Dapat,Hidup,Hidup,Milik Sendiri,2000000.0,900.0,460.0,60.0,20000.0,Genteng,Batu bata,Keramik,100000.0,0.0,0.0,Pendidikan Teknik Otomotif,Kabupaten Cilacap ,SNBP,2.0
108238,Rp 3.000.000 s.d. Rp 4.000.000,2.0,Pegawai Swasta,SMA,Milik Sendiri,Kab. Semarang,2500000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,7000000.0,450.0,84.0,36.0,537000.0,asbes,batako,keramik,75000.0,20000000.0,750000.0,Pendidikan Teknik Bangunan,Kab. Semarang,SNBT,4.0
147088,lebih dari Rp 5.000.000,2.0,Buruh,MTs,Milik Sendiri,Kab. Rembang,1000000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,3.0,450.0,316.0,48.0,103000.0,genteng merah,tembok lapisan semen dan cat warna biru,keramik,200000.0,0.0,0.0,Pendidikan Teknik Bangunan,Kab. Rembang,SNBP,5.0
129221,Rp 2.000.000 s.d. Rp 3.000.000,2.0,Buruh,SLTA Sederajat,Milik Sendiri,Kab. Kendal,2000000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Milik Sendiri,5000000.0,450.0,250.0,70.0,250000.0,kayu dan genting,batako,keramik,75000.0,25000000.0,900000.0,Gizi,Kab. Kendal,SNBT,0.0
125450,Rp 4.000.000 s.d. Rp 5.000.000,3.0,Petani,MA,Milik Sendiri,Kab. Musi Banyu Asin,1500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,30000000.0,900.0,1500.0,84.0,53538.0,Genting,Bata,Keramik,370000.0,25000000.0,900000.0,Pendidikan Luar Sekolah,Kab. Musi Banyu Asin,SNBP,4.0
107242,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SMP,Menumpang,Kab. Banjarnegara,700000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Menumpang,1.0,450.0,278.0,42.0,138000.0,Genting,Semen/Beton,Keramik,40000.0,0.0,0.0,Pendidikan Guru Sekolah Dasar,Kab. Banjarnegara,SNBT,0.0
69054,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,S-1/D4,Milik Sendiri,Kota Semarang ,3500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,65000000.0,1300.0,94.0,80.0,203818000.0,Genting tanah liat,Batu bata dan semen,Keramik,415000.0,45000000.0,1987500.0,Pendidikan Geografi,Kota Semarang ,SNBT,7.0
126615,Rp 4.000.000 s.d. Rp 5.000.000,0.0,Wiraswasta,SMA,Milik Sendiri,Kab. Pasawaran,1500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,7500000.0,450.0,2801.0,0.0,20000.0,GENTENG,BATU BATA,UBIN/KERAMIK,90000.0,50000000.0,0.0,Geografi,Kab. Pasawaran,SNBT,6.0
108952,Rp 2.000.000 s.d. Rp 3.000.000,2.0,Wiraswasta,SMP,Milik Sendiri,Kab. Banjarnegara,1200000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,7000000.0,900.0,680.0,63.0,176000.0,Genting tanah liat,batu bata dan semen,Keramik dan ubin cor semen,100000.0,0.0,0.0,Pendidikan Ekonomi,Kab. Banjarnegara,SNBT,5.0
68367,Rp 2.000.000 s.d. Rp 3.000.000,3.0,Buruh,MA,Milik Sendiri,Kabupaten Boyolali ,1000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,2500000.0,900.0,212.0,40.0,916000.0,Genting tanah liat,Bata merah,Plester dan keramik,295000.0,10752244.0,750000.0,Ilmu Hukum,Kabupaten Boyolali ,SNBT,2.0
93805,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Buruh,SLTA Sederajat,Menumpang,Kabupaten Klaten ,2000000.0,KIS/JKS/BPJS,KIPK,Hidup,,Menumpang,8000000.0,450.0,3785.0,117.0,36000.0,GENTENG,BATU,KERAMIK,80000.0,0.0,0.0,Matematika,Kabupaten Klaten ,SNBT,0.0
105891,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Pegawai Pemerintahan,D3/D-2,Milik Sendiri,Kab. Kendal,1500000.0,KIS/JKS/BPJS,Tidak,Hidup,Meninggal,Milik Sendiri,20000000.0,450.0,639.0,168.0,36000.0,Genting tanah liat,Batu bata,Keramik,80000.0,0.0,0.0,Ilmu Hukum,Kab. Kendal,SNBP,5.0
145408,lebih dari Rp 5.000.000,2.0,Pegawai Pemerintahan,S-2,Menumpang,Kota Jakarta Timur,9000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Menumpang,45000000.0,1300.0,94.0,84.0,232646000.0,genteng,semen,kramik,400000.0,0.0,0.0,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",Kota Jakarta Timur,SNBP,7.0
105721,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Pegawai Swasta,MA,Milik Sendiri,Kab. Kendal,2200000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,20000000.0,900.0,135.0,100.0,11070000.0,Genteng,Plester,Kramik,440000.0,0.0,0.0,Pendidikan Ekonomi,Kab. Kendal,SNBP,7.0
94423,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Buruh,MI,Milik Sendiri,Kabupaten Banjarnegara ,700000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,15400000.0,450.0,0.0,9.0,0.0,genting dari tanah,batu bata,keramik,70000.0,0.0,0.0,Pendidikan Seni Rupa,Kabupaten Banjarnegara ,SNBT,5.0
103673,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Pegawai Swasta,SLTA,Menumpang,Kab. Semarang,2000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Menumpang,14000000.0,450.0,85.0,70.0,537000.0,Genteng,Batu Bata,Keramik,88092.0,55000000.0,1500000.0,Pendidikan Guru Sekolah Dasar,Kab. Semarang,SNBP,4.0
109199,lebih dari Rp 5.000.000,3.0,Pegawai Pemerintahan,MA,Milik Sendiri,Kota Jakarta Timur,2500000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,20000000.0,720.0,85.0,45.0,1862000.0,Genteng berbahan tanah liat,Batu bata merah,keramik,320000.0,350000000.0,4821300.0,Ilmu Hukum,Kota Jakarta Timur,SNBT,6.0
42242,Rp 2.000.000 s.d. Rp 3.000.000,,Petani,SMP,Milik Sendiri,Kabupaten Semarang ,940000.0,,Tidak Dapat,Hidup,Hidup,Milik Sendiri,3000000.0,450.0,272.0,80.0,48000.0,Genteng,Batu bata plaster,Plaster,40000.0,3200000.0,210000.0,Manajemen,Kabupaten Semarang ,SNBP,3.0
81752,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Petani,MI,Milik Sendiri,Kabupaten Grobogan ,800000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,10000000.0,450.0,380.0,200.0,13680000.0,tanah liat,kayu,pasir,20000.0,0.0,0.0,Pendidikan Geografi,Kabupaten Grobogan ,SNBT,5.0
68084,lebih dari Rp 5.000.000,2.0,Pegawai Swasta,SLTA,Milik Sendiri,Kota Jakarta Utara ,1680000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,175000000.0,1300.0,161.0,291.0,3745000.0,Genteng,Batu bata,Keramik,900000.0,0.0,0.0,Akuntansi,Kota Jakarta Utara ,SNBT,7.0
90703,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,Tidak Lulus SD,Menumpang,Kabupaten Cirebon ,700000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Menumpang,0.0,450.0,40.0,40.0,0.0,genteng asbes,batu bata,plestur semen,20000.0,0.0,0.0,Pendidikan Sosiologi dan Antropologi,Kabupaten Cirebon ,SNBP,3.0
148516,Rp 4.000.000 s.d. Rp 5.000.000,2.0,Wiraswasta,SMA,Milik Sendiri,Kab. Cilacap,1500000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,15000000.0,2200.0,562.0,228.0,243000.0,Genting,Batu bata,Keramik,360000.0,100000000.0,1700000.0,Teknik Arsitektur,Kab. Cilacap,SNBT,6.0
148447,lebih dari Rp 5.000.000,2.0,Wiraswasta,S1/D-4,Milik Sendiri,Kota Tasikmalaya,3000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,15000000.0,900.0,87.0,48.0,1000000.0,genteng,bata merah,keramik,130000.0,200000000.0,2500000.0,Statistika dan Sains Data,Kota Tasikmalaya,SNBT,5.0
106166,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Pegawai Swasta,MA,Menumpang,Kota Cirebon,2000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Menumpang,13000000.0,450.0,56.0,40.0,614000.0,GENTING TANAH LIAT,SEMEN,KERAMIK,116000.0,0.0,0.0,Pendidikan Teknik Otomotif,Kota Cirebon,SNBP,3.0
148007,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Buruh,SLTA Sederajat,Menumpang,Kota Bekasi,2000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Menumpang,10000000.0,900.0,153.0,103.0,2508000.0,Asbes,Batako,Keramik,427300.0,0.0,0.0,Ilmu Sejarah,Kota Bekasi,SNBT,2.0
148783,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Buruh,SMP,Milik Sendiri,Kab. Temanggung,1500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,5000000.0,450.0,42.0,37.0,285000.0,Seng,batu bata,kramik,100000.0,0.0,0.0,Manajemen,Kab. Temanggung,SNBT,4.0
146987,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Pegawai Swasta,SMA,Milik Sendiri,Kota Semarang,3235000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,57050000.0,900.0,196.0,104.0,2508000.0,genteng,bata merah,plester dan keramik,310000.0,4231000.0,846200.0,Ilmu Politik,Kota Semarang,SNBP,4.0
147850,lebih dari Rp 5.000.000,3.0,Pegawai Swasta,SMA,Milik Sendiri,Kota Batam,4000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,10000000.0,2200.0,66.0,66.0,1147000.0,Asbes,Batako,Keramik dan Semen,310000.0,22860000.0,635000.0,Pendidikan Tata Boga,Kota Batam,SNBT,6.0
125132,Rp 4.000.000 s.d. Rp 5.000.000,3.0,Buruh,MA,Milik Sendiri,Kab. Wonosobo,1850000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,25000000.0,450.0,112.0,65.0,48000.0,Genteng tanah liat,Batu,,167705.0,12168800.0,1521100.0,Pendidikan Tata Boga,Kab. Wonosobo,SNBP,3.0
83040,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SLTA,Milik Sendiri,Kota Bekasi ,1000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,13000000.0,900.0,58.0,26.0,1416000.0,genteng,"batu bata, semen",plester,84703.0,0.0,0.0,Ilmu Hukum,Kota Bekasi ,SNBT,3.0
67346,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Petani,SLTA Sederajat,Milik Sendiri,Kabupaten Pati ,1000000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,4000000.0,450.0,888.0,48.0,14000.0,genting,tembok,keramik,50000.0,0.0,0.0,Pendidikan Ilmu Pengetahuan Alam,Kabupaten Pati ,SNBT,3.0
88774,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Wiraswasta,SLTA Sederajat,Milik Sendiri,Kabupaten Pati ,1500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,4000000.0,450.0,90.0,72.0,103.0,Genting,Bata,Keramik,90000.0,25000000.0,760500.0,Pendidikan Guru Sekolah Dasar,Kabupaten Pati ,SNBP,4.0
83575,Rp 2.000.000 s.d. Rp 3.000.000,2.0,Buruh,MI,Milik Sendiri,Kota Semarang ,1500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,3000000.0,450.0,,45.0,464000.0,Genting tanah liat,Bata tanpa Plaster,Plaster,87500.0,5000000.0,600000.0,Teknologi Pendidikan,Kota Semarang ,SNBT,2.0
69100,lebih dari Rp 5.000.000,2.0,Pegawai Pemerintahan,S1,Milik Sendiri,Kabupaten Blora ,2000000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,6000000.0,900.0,885.0,100.0,200000.0,Genting,,Keramik,30000.0,7500000.0,692700.0,Pendidikan Guru Sekolah Dasar,Kabupaten Blora ,SNBT,6.0
69804,lebih dari Rp 5.000.000,1.0,Pegawai Pemerintahan,S-1/D4,Milik Sendiri,Kabupaten Klaten ,2250000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,11500000.0,450.0,1134.0,54.0,14624000.0,Kayu,Batu Bata/semen,Keramik,275000.0,180939286.0,4097628.0,Pendidikan Bahasa Inggris,Kabupaten Klaten ,SNBT,7.0
110967,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Tidak Bekerja,D3/D-2,Menumpang,Kota Semarang,2000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Meninggal,Menumpang,7000000.0,900.0,305.0,119.0,1573000.0,ASBES/SENG,SEMEN,UBIN,270500.0,0.0,0.0,Manajemen,Kota Semarang,SNBT,3.0
104078,"kurang dari Rp 1.000.000,-",1.0,Tidak Bekerja,SD/MI Sederajat,Menumpang,Kab. Pati,300000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Menumpang,6000000.0,360.0,375.0,48.0,48000.0,Genting,Batu Gamping,Keramik,83000.0,3000000.0,400000.0,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",Kab. Pati,SNBP,2.0
76071,"kurang dari Rp 1.000.000,-",0.0,Tidak Bekerja,Tidak Lulus SD,Milik Sendiri,Kabupaten Kudus ,1000000.0,KIS/JKS/BPJS,Tidak Ada,Meninggal,Hidup,Milik Sendiri,1.0,450.0,155.0,54.0,27000.0,genting,batu bata,keramik dan semen,50000.0,600000.0,480000.0,Ilmu Lingkungan,Kabupaten Kudus ,SNBP,2.0
61270,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Buruh,SD/MI Sederajat,Milik Sendiri,Kabupaten Kendal ,800000.0,,-,Hidup,Hidup,Milik Sendiri,1.0,450.0,83.0,0.0,20000.0,Genting,Papan,Tanah,50000.0,0.0,0.0,"Pendidikan Bahasa, Sastra Indonesia, dan Daerah",Kabupaten Kendal ,SNBP,1.0
126621,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Pegawai Swasta,SMA,Menumpang,Kab. Lampung Tengah,700000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Menumpang,9000000.0,250.0,120.0,49.0,100000.0,genteng asbes,batu bata dan semen,tantai tegel,0.0,0.0,0.0,Pendidikan Tata Busana,Kab. Lampung Tengah,SNBT,4.0
67581,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Pegawai Swasta,SMA,Milik Sendiri,Kabupaten Pati ,1000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,2.0,450.0,292.0,72.0,100000.0,Genting,Batu bata,Keramik,60000.0,0.0,0.0,Pendidikan Teknik Mesin,Kabupaten Pati ,SNBT,5.0
68901,lebih dari Rp 5.000.000,0.0,Pegawai Swasta,SLTA,Menumpang,Kota Semarang ,1500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Menumpang,5000000.0,450.0,119.0,119.0,0.0,genteng,batu bata,keramik,110.0,500000.0,100000.0,Pendidikan Bahasa Perancis,Kota Semarang ,SNBT,3.0
61711,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Petani,MI,Milik Sendiri,Kabupaten Kudus ,900000.0,,Tidak Ada,Hidup,Hidup,Milik Sendiri,15000000.0,900.0,131.0,42.0,36000.0,Genting tanah liat,Batu bata,Keramik,428213.0,0.0,0.0,Sistem Informasi,Kabupaten Kudus ,SNBP,3.0
104650,Rp 4.000.000 s.d. Rp 5.000.000,2.0,Tidak Bekerja,MA,Milik Sendiri,Kab. Tangerang,3000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,1.0,1300.0,60.0,50.0,968000.0,seng,batu bata,keramik,260000.0,0.0,0.0,Akuntansi,Kab. Tangerang,SNBP,3.0
80708,lebih dari Rp 5.000.000,3.0,Wiraswasta,MI,Milik Sendiri,Kota Surakarta ,3750000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,120000000.0,900.0,537.0,280.0,702000.0,Tanah liat,Tanah liat,Keramik,1100000.0,0.0,0.0,Ilmu Hukum,Kota Surakarta ,SNBT,5.0
47285,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Tidak Bekerja,SLTA Sederajat,Milik Sendiri,Kabupaten Semarang ,750000.0,,Tidak Dapat,Meninggal,Hidup,Milik Sendiri,14000000.0,1300.0,1064.0,42.0,103000.0,genting,semen beton,semen plester,300000.0,30000000.0,500000.0,Geografi,Kabupaten Semarang ,SNBT,2.0
103560,Rp 2.000.000 s.d. Rp 3.000.000,2.0,Pegawai Swasta,SLTA Sederajat,Milik Sendiri,Kab. Pati,1400000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Milik Sendiri,7000000.0,450.0,265.0,30.0,64000.0,Genteng,Batu bata,Keramik,50000.0,0.0,0.0,,Kab. Pati,SNBP,0.0
82683,lebih dari Rp 5.000.000,1.0,Wiraswasta,SLTA Sederajat,Milik Sendiri,Kabupaten Cirebon ,2000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,25000000.0,1300.0,635.0,184.0,243000.0,BESI,BATU BATA,KERAMIK,1000000.0,0.0,0.0,Pendidikan Kimia,Kabupaten Cirebon ,SNBT,4.0
61174,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,S1,Menumpang,Kabupaten Lampung Tengah ,3000000.0,,Tidak Dapat,Hidup,Hidup,Menumpang,5500000.0,450.0,400.0,54.0,0.0,Asbes,Batu Bata,Ubin/Plester,0.0,30000000.0,1109000.0,Gizi,Kabupaten Lampung Tengah ,SNBP,4.0
43283,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Petani,MI,Milik Sendiri,Kabupaten Grobogan ,1000000.0,,Tidak Ada,Hidup,Hidup,Milik Sendiri,12000000.0,900.0,1168.0,120.0,14000.0,,kayu,keramik,24000.0,30000000.0,750000.0,Pendidikan Fisika,Kabupaten Grobogan ,SNBP,2.0
129160,Rp 3.000.000 s.d. Rp 4.000.000,0.0,Buruh,MA,Milik Sendiri,Kota Semarang,2000000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Milik Sendiri,7500000.0,900.0,999.0,0.0,464000.0,Genteng tanah liat,Batu bata,Keramik,85000.0,20000000.0,620000.0,Pendidikan Sosiologi dan Antropologi,Kota Semarang,SNBT,0.0
129525,lebih dari Rp 5.000.000,3.0,Tidak Bekerja,D4,Milik Sendiri,Kab. Semarang,7000000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,60000000.0,450.0,500.0,96.0,500000.0,Genteng,batu bata,Keramik,125000.0,60000000.0,1600000.0,Geografi,Kab. Semarang,SNBT,6.0
61447,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Buruh,SLTA Sederajat,Milik Sendiri,Kota Semarang ,1500000.0,,Tidak,Hidup,Hidup,Milik Sendiri,35000000.0,450.0,476.0,90.0,285000.0,genteng,kayu,keramik,80000.0,6000000.0,240000.0,Biologi,Kota Semarang ,SNBP,3.0
126693,lebih dari Rp 5.000.000,4.0,Pegawai Swasta,S-1/D4,Milik Sendiri,Kab. Bogor,7500000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,140000000.0,1300.0,94.0,21.0,1274000.0,"genteng tanah liat, baja ringan",tembok semen,keramik kecil kotak,400000.0,0.0,0.0,Pendidikan Teknik Otomotif,Kab. Bogor,SNBT,7.0
